chain	start	end	A	B	tags
chr2:a	111900000	112000000	0	1	B
chr2:a	112000000	112100000	0	1	B
chr2:a	112100000	112200000	1	0	A
chr2:a	112200000	112300000	1	0	A
chr2:a	112300000	112400000	1	0	A
chr2:a	112400000	112500000	1	0	A
chr2:a	112500000	112600000	1	0	A
chr2:a	112600000	112700000	1	0	A
chr2:a	112700000	112800000	0	1	B
chr2:a	112800000	112900000	0	1	B
chr2:a	112900000	113000000	0	1	B
chr2:a	113000000	113100000	0	1	B
chr2:a	113100000	113200000	0	1	B
chr2:a	113200000	113300000	0	1	B
chr2:a	113300000	113400000	0	1	B
chr2:a	113400000	113500000	0	1	B
chr2:a	113500000	113600000	0	1	B
chr2:a	113600000	113700000	0	1	B
chr2:a	113700000	113800000	0	1	B
chr2:a	113800000	113900000	0	1	B
chr2:a	113900000	114000000	1	0	A
chr2:a	114000000	114100000	1	0	A
chr2:a	114100000	114200000	1	0	A
chr2:a	114200000	114300000	0	1	B
chr2:a	114300000	114400000	0	1	B
chr2:a	114400000	114500000	0	1	B
chr2:a	114500000	114600000	0	1	B
chr2:a	114600000	114700000	0	1	B
chr2:a	114700000	114800000	0	1	B
chr2:a	114800000	114900000	0	1	B
chr2:a	114900000	115000000	0	1	B
chr2:a	115000000	115100000	0	1	B
chr2:a	115100000	115200000	0	1	B
chr2:a	115200000	115300000	0	1	B
chr2:a	115300000	115400000	0	1	B
chr2:a	115400000	115500000	0	1	B
chr2:a	115500000	115600000	0	1	B
chr2:a	115600000	115700000	0	1	B
chr2:a	115700000	115800000	1	0	A
chr2:a	115800000	115900000	0	1	B
chr2:a	115900000	116000000	0	1	B
chr2:a	116000000	116100000	0	1	B
chr2:a	116100000	116200000	0	1	B
chr2:a	116200000	116300000	0	1	B
chr2:a	116300000	116400000	0	1	B
chr2:a	116400000	116500000	0	1	B
chr2:a	116500000	116600000	0	1	B
chr2:a	116600000	116700000	0	1	B
chr2:a	116700000	116800000	0	1	B
chr2:a	116800000	116900000	1	0	A
chr2:a	116900000	117000000	1	0	A
chr2:a	117000000	117100000	1	0	A
chr2:a	117100000	117200000	1	0	A
chr2:a	117200000	117300000	1	0	A
chr2:a	117300000	117400000	1	0	A
chr2:a	117400000	117500000	1	0	A
chr2:a	117500000	117600000	1	0	A
chr2:a	117600000	117700000	0	1	B
chr2:a	117700000	117800000	0	1	B
chr2:a	117800000	117900000	0	1	B
chr2:a	117900000	118000000	1	0	A
chr2:a	118000000	118100000	1	0	A
chr2:a	118100000	118200000	1	0	A
chr2:a	118200000	118300000	1	0	A
chr2:a	118300000	118400000	1	0	A
chr2:a	118400000	118500000	1	0	A
chr2:a	118500000	118600000	1	0	A
chr2:a	118600000	118700000	1	0	A
chr2:a	118700000	118800000	1	0	A
chr2:a	118800000	118900000	1	0	A
chr2:a	118900000	119000000	1	0	A
chr2:a	119000000	119100000	1	0	A
chr2:a	119100000	119200000	1	0	A
chr2:a	119200000	119300000	1	0	A
chr2:a	119300000	119400000	1	0	A
chr2:a	119400000	119500000	1	0	A
chr2:a	119500000	119600000	1	0	A
chr2:a	119600000	119700000	1	0	A
chr2:a	119700000	119800000	1	0	A
chr2:a	119800000	119900000	1	0	A
chr2:a	119900000	120000000	1	0	A
chr2:a	120000000	120100000	1	0	A
chr2:a	120100000	120200000	1	0	A
chr2:a	120200000	120300000	1	0	A
chr2:a	120300000	120400000	1	0	A
chr2:a	120400000	120500000	1	0	A
chr2:a	120500000	120600000	1	0	A
chr2:a	120600000	120700000	1	0	A
chr2:a	120700000	120800000	1	0	A
chr2:a	120800000	120900000	1	0	A
chr2:a	120900000	121000000	1	0	A
chr2:a	121000000	121100000	1	0	A
chr2:a	121100000	121200000	1	0	A
chr2:a	121200000	121300000	1	0	A
chr2:a	121300000	121400000	1	0	A
chr2:a	121400000	121500000	1	0	A
chr2:a	121500000	121600000	1	0	A
chr2:a	121600000	121700000	1	0	A
chr2:a	121700000	121800000	1	0	A
chr2:a	121800000	121900000	1	0	A
chr2:a	121900000	122000000	1	0	A
chr2:a	122000000	122100000	1	0	A
chr2:a	122100000	122200000	1	0	A
chr2:a	122200000	122300000	1	0	A
chr2:a	122300000	122400000	1	0	A
chr2:a	122400000	122500000	1	0	A
chr2:a	122500000	122600000	1	0	A
chr2:a	122600000	122700000	1	0	A
chr2:a	122700000	122800000	1	0	A
chr2:a	122800000	122900000	1	0	A
chr2:a	122900000	123000000	0	1	B
chr2:a	123000000	123100000	0	1	B
chr2:a	123100000	123200000	0	1	B
chr2:a	123200000	123300000	0	1	B
chr2:a	123300000	123400000	0	1	B
chr2:a	123400000	123500000	0	1	B
chr2:a	123500000	123600000	0	1	B
chr2:a	123600000	123700000	0	1	B
chr2:a	123700000	123800000	0	1	B
chr2:a	123800000	123900000	0	1	B
chr2:a	123900000	124000000	0	1	B
chr2:a	124000000	124100000	0	1	B
chr2:a	124100000	124200000	0	1	B
chr2:a	124200000	124300000	0	1	B
chr2:a	124300000	124400000	0	1	B
chr2:a	124400000	124500000	0	1	B
chr2:a	124500000	124600000	0	1	B
chr2:a	124600000	124700000	0	1	B
chr2:a	124700000	124800000	0	1	B
chr2:a	124800000	124900000	0	1	B
chr2:a	124900000	125000000	0	1	B
chr2:a	125000000	125100000	0	1	B
chr2:a	125100000	125200000	0	1	B
chr2:a	125200000	125300000	0	1	B
chr2:a	125300000	125400000	0	1	B
chr2:a	125400000	125500000	1	0	A
chr2:a	125500000	125600000	1	0	A
chr2:a	125600000	125700000	1	0	A
chr2:a	125700000	125800000	1	0	A
chr2:a	125800000	125900000	1	0	A
chr2:a	125900000	126000000	1	0	A
chr2:a	126000000	126100000	1	0	A
chr2:a	126100000	126200000	1	0	A
chr2:a	126200000	126300000	1	0	A
chr2:a	126300000	126400000	1	0	A
chr2:a	126400000	126500000	1	0	A
chr2:a	126500000	126600000	1	0	A
chr2:a	126600000	126700000	1	0	A
chr2:a	126700000	126800000	1	0	A
chr2:a	126800000	126900000	1	0	A
chr2:a	126900000	127000000	1	0	A
chr2:a	127000000	127100000	1	0	A
chr2:a	127100000	127200000	1	0	A
chr2:a	127200000	127300000	1	0	A
chr2:a	127300000	127400000	1	0	A
chr2:a	127400000	127500000	1	0	A
chr2:a	127500000	127600000	1	0	A
chr2:a	127600000	127700000	1	0	A
chr2:a	127700000	127800000	1	0	A
chr2:a	127800000	127900000	1	0	A
chr2:a	127900000	128000000	1	0	A
chr2:a	128000000	128100000	1	0	A
chr2:a	128100000	128200000	1	0	A
chr2:a	128200000	128300000	1	0	A
chr2:a	128300000	128400000	1	0	A
chr2:a	128400000	128500000	1	0	A
chr2:a	128500000	128600000	1	0	A
chr2:a	128600000	128700000	1	0	A
chr2:a	128700000	128800000	1	0	A
chr2:a	128800000	128900000	1	0	A
chr2:a	128900000	129000000	1	0	A
chr2:a	129000000	129100000	1	0	A
chr2:a	129100000	129200000	1	0	A
chr2:a	129200000	129300000	1	0	A
chr2:a	129300000	129400000	1	0	A
chr2:a	129400000	129500000	1	0	A
chr2:a	129500000	129600000	1	0	A
chr2:a	129600000	129700000	1	0	A
chr2:a	129700000	129800000	1	0	A
chr2:a	129800000	129900000	1	0	A
chr2:a	129900000	130000000	1	0	A
chr2:a	130000000	130100000	1	0	A
chr2:a	130100000	130200000	1	0	A
chr2:a	130200000	130300000	1	0	A
chr2:a	130300000	130400000	1	0	A
chr2:a	130400000	130500000	1	0	A
chr2:a	130500000	130600000	1	0	A
chr2:a	130600000	130700000	1	0	A
chr2:a	130700000	130800000	1	0	A
chr2:a	130800000	130900000	1	0	A
chr2:a	130900000	131000000	1	0	A
chr2:a	131000000	131100000	1	0	A
chr2:a	131100000	131200000	1	0	A
chr2:a	131200000	131300000	1	0	A
chr2:a	131300000	131400000	1	0	A
chr2:a	131400000	131500000	1	0	A
chr2:a	131500000	131600000	1	0	A
chr2:a	131600000	131700000	1	0	A
chr2:a	131700000	131800000	1	0	A
chr2:a	131800000	131900000	1	0	A
chr2:a	131900000	132000000	1	0	A
chr2:a	132000000	132100000	1	0	A
chr2:a	132100000	132200000	1	0	A
chr2:a	132200000	132300000	1	0	A
chr2:a	132300000	132400000	1	0	A
chr2:a	132400000	132500000	1	0	A
chr2:a	132500000	132600000	1	0	A
chr2:a	132600000	132700000	1	0	A
chr2:a	132700000	132800000	1	0	A
chr2:a	132800000	132900000	1	0	A
chr2:a	132900000	133000000	1	0	A
chr2:a	133000000	133100000	0	1	B
chr2:a	133100000	133200000	0	1	B
chr2:a	133200000	133300000	0	1	B
chr2:a	133300000	133400000	0	1	B
chr2:a	133400000	133500000	0	1	B
chr2:a	133500000	133600000	0	1	B
chr2:a	133600000	133700000	0	1	B
chr2:a	133700000	133800000	0	1	B
chr2:a	133800000	133900000	0	1	B
chr2:a	133900000	134000000	0	1	B
chr2:a	134000000	134100000	0	1	B
chr2:a	134100000	134200000	0	1	B
chr2:a	134200000	134300000	0	1	B
chr2:a	134300000	134400000	0	1	B
chr2:a	134400000	134500000	0	1	B
chr2:a	134500000	134600000	0	1	B
chr2:a	134600000	134700000	0	1	B
chr2:a	134700000	134800000	0	1	B
chr2:a	134800000	134900000	0	1	B
chr2:a	134900000	135000000	0	1	B
chr2:a	135000000	135100000	0	1	B
chr2:a	135100000	135200000	0	1	B
chr2:a	135200000	135300000	0	1	B
chr2:a	135300000	135400000	0	1	B
chr2:a	135400000	135500000	0	1	B
chr2:a	135500000	135600000	0	1	B
chr2:a	135600000	135700000	0	1	B
chr2:a	135700000	135800000	0	1	B
chr2:a	135800000	135900000	0	1	B
chr2:a	135900000	136000000	0	1	B
chr2:a	136000000	136100000	0	1	B
chr2:a	136100000	136200000	0	1	B
chr2:a	136200000	136300000	0	1	B
chr2:a	136300000	136400000	0	1	B
chr2:a	136400000	136500000	0	1	B
chr2:a	136500000	136600000	0	1	B
chr2:a	136600000	136700000	0	1	B
chr2:a	136700000	136800000	1	0	A
chr2:a	136800000	136900000	1	0	A
chr2:a	136900000	137000000	1	0	A
chr2:a	137000000	137100000	0	1	B
chr2:a	137100000	137200000	0	1	B
chr2:a	137200000	137300000	0	1	B
chr2:a	137300000	137400000	0	1	B
chr2:a	137400000	137500000	0	1	B
chr2:a	137500000	137600000	0	1	B
chr2:a	137600000	137700000	0	1	B
chr2:a	137700000	137800000	0	1	B
chr2:a	137800000	137900000	0	1	B
chr2:a	137900000	138000000	0	1	B
chr2:a	138000000	138100000	0	1	B
chr2:a	138100000	138200000	0	1	B
chr2:a	138200000	138300000	0	1	B
chr2:a	138300000	138400000	0	1	B
chr2:a	138400000	138500000	0	1	B
chr2:a	138500000	138600000	0	1	B
chr2:a	138600000	138700000	0	1	B
chr2:a	138700000	138800000	0	1	B
chr2:a	138800000	138900000	0	1	B
chr2:a	138900000	139000000	0	1	B
chr2:a	139000000	139100000	0	1	B
chr2:a	139100000	139200000	0	1	B
chr2:a	139200000	139300000	0	1	B
chr2:a	139300000	139400000	0	1	B
chr2:a	139400000	139500000	0	1	B
chr2:a	139500000	139600000	0	1	B
chr2:a	139600000	139700000	0	1	B
chr2:a	139700000	139800000	1	0	A
chr2:a	139800000	139900000	1	0	A
chr2:a	139900000	140000000	1	0	A
chr2:a	140000000	140100000	1	0	A
chr2:a	140100000	140200000	1	0	A
chr2:a	140200000	140300000	0	1	B
chr2:a	140300000	140400000	0	1	B
chr2:a	140400000	140500000	0	1	B
chr2:a	140500000	140600000	0	1	B
chr2:a	140600000	140700000	0	1	B
chr2:a	140700000	140800000	0	1	B
chr2:a	140800000	140900000	0	1	B
chr2:a	140900000	141000000	0	1	B
chr2:a	141000000	141100000	0	1	B
chr2:a	141100000	141200000	0	1	B
chr2:a	141200000	141300000	0	1	B
chr2:a	141300000	141400000	0	1	B
chr2:a	141400000	141500000	0	1	B
chr2:a	141500000	141600000	0	1	B
chr2:a	141600000	141700000	0	1	B
chr2:a	141700000	141800000	0	1	B
chr2:a	141800000	141900000	0	1	B
chr2:a	141900000	142000000	0	1	B
chr2:a	142000000	142100000	0	1	B
chr2:a	142100000	142200000	0	1	B
chr2:a	142200000	142300000	0	1	B
chr2:a	142300000	142400000	0	1	B
chr2:a	142400000	142500000	0	1	B
chr2:a	142500000	142600000	0	1	B
chr2:a	142600000	142700000	0	1	B
chr2:a	142700000	142800000	0	1	B
chr2:a	142800000	142900000	0	1	B
chr2:a	142900000	143000000	0	1	B
chr2:a	143000000	143100000	0	1	B
chr2:a	143100000	143200000	0	1	B
chr2:a	143200000	143300000	0	1	B
chr2:a	143300000	143400000	0	1	B
chr2:a	143400000	143500000	0	1	B
chr2:a	143500000	143600000	0	1	B
chr2:a	143600000	143700000	0	1	B
chr2:a	143700000	143800000	0	1	B
chr2:a	143800000	143900000	1	0	A
chr2:a	143900000	144000000	1	0	A
chr2:a	144000000	144100000	1	0	A
chr2:a	144100000	144200000	1	0	A
chr2:a	144200000	144300000	1	0	A
chr2:a	144300000	144400000	1	0	A
chr2:a	144400000	144500000	1	0	A
chr2:a	144500000	144600000	1	0	A
chr2:a	144600000	144700000	1	0	A
chr2:a	144700000	144800000	1	0	A
chr2:a	144800000	144900000	1	0	A
chr2:a	144900000	145000000	0	1	B
chr2:a	145000000	145100000	0	1	B
chr2:a	145100000	145200000	0	1	B
chr2:a	145200000	145300000	0	1	B
chr2:a	145300000	145400000	0	1	B
chr2:a	145400000	145500000	0	1	B
chr2:a	145500000	145600000	1	0	A
chr2:a	145600000	145700000	1	0	A
chr2:a	145700000	145800000	1	0	A
chr2:a	145800000	145900000	1	0	A
chr2:a	145900000	146000000	1	0	A
chr2:a	146000000	146100000	1	0	A
chr2:a	146100000	146200000	1	0	A
chr2:a	146200000	146300000	1	0	A
chr2:a	146300000	146400000	1	0	A
chr2:a	146400000	146500000	1	0	A
chr2:a	146500000	146600000	1	0	A
chr2:a	146600000	146700000	1	0	A
chr2:a	146700000	146800000	1	0	A
chr2:a	146800000	146900000	1	0	A
chr2:a	146900000	147000000	1	0	A
chr2:a	147000000	147100000	1	0	A
chr2:a	147100000	147200000	1	0	A
chr2:a	147200000	147300000	1	0	A
chr2:a	147300000	147400000	0	1	B
chr2:a	147400000	147500000	0	1	B
chr2:a	147500000	147600000	0	1	B
chr2:a	147600000	147700000	0	1	B
chr2:a	147700000	147800000	0	1	B
chr2:a	147800000	147900000	0	1	B
chr2:a	147900000	148000000	0	1	B
chr2:a	148000000	148100000	0	1	B
chr2:a	148100000	148200000	0	1	B
chr2:a	148200000	148300000	1	0	A
chr2:a	148300000	148400000	1	0	A
chr2:a	148400000	148500000	1	0	A
chr2:a	148500000	148600000	1	0	A
chr2:a	148600000	148700000	1	0	A
chr2:a	148700000	148800000	1	0	A
chr2:a	148800000	148900000	0	1	B
chr2:a	148900000	149000000	0	1	B
chr2:a	149000000	149100000	0	1	B
chr2:a	149100000	149200000	0	1	B
chr2:a	149200000	149300000	0	1	B
chr2:a	149300000	149400000	0	1	B
chr2:a	149400000	149500000	0	1	B
chr2:a	149500000	149600000	0	1	B
chr2:a	149600000	149700000	0	1	B
chr2:a	149700000	149800000	0	1	B
chr2:a	149800000	149900000	0	1	B
chr2:a	149900000	150000000	0	1	B
chr2:a	150000000	150100000	0	1	B
chr2:a	150100000	150200000	1	0	A
chr2:a	150200000	150300000	1	0	A
chr2:a	150300000	150400000	1	0	A
chr2:a	150400000	150500000	1	0	A
chr2:a	150500000	150600000	1	0	A
chr2:a	150600000	150700000	1	0	A
chr2:a	150700000	150800000	1	0	A
chr2:a	150800000	150900000	1	0	A
chr2:a	150900000	151000000	1	0	A
chr2:a	151000000	151100000	1	0	A
chr2:a	151100000	151200000	0	1	B
chr2:a	151200000	151300000	0	1	B
chr2:a	151300000	151400000	0	1	B
chr2:a	151400000	151500000	0	1	B
chr2:a	151500000	151600000	1	0	A
chr2:a	151600000	151700000	1	0	A
chr2:a	151700000	151800000	1	0	A
chr2:a	151800000	151900000	1	0	A
chr2:a	151900000	152000000	1	0	A
chr2:a	152000000	152100000	1	0	A
chr2:a	152100000	152200000	1	0	A
chr2:a	152200000	152300000	1	0	A
chr2:a	152300000	152400000	1	0	A
chr2:a	152400000	152500000	1	0	A
chr2:a	152500000	152600000	1	0	A
chr2:a	152600000	152700000	1	0	A
chr2:a	152700000	152800000	1	0	A
chr2:a	152800000	152900000	1	0	A
chr2:a	152900000	153000000	1	0	A
chr2:a	153000000	153100000	1	0	A
chr2:a	153100000	153200000	1	0	A
chr2:a	153200000	153300000	1	0	A
chr2:a	153300000	153400000	1	0	A
chr2:a	153400000	153500000	1	0	A
chr2:a	153500000	153600000	1	0	A
chr2:a	153600000	153700000	1	0	A
chr2:a	153700000	153800000	1	0	A
chr2:a	153800000	153900000	1	0	A
chr2:a	153900000	154000000	1	0	A
chr2:a	154000000	154100000	1	0	A
chr2:a	154100000	154200000	1	0	A
chr2:a	154200000	154300000	1	0	A
chr2:a	154300000	154400000	1	0	A
chr2:a	154400000	154500000	1	0	A
chr2:a	154500000	154600000	1	0	A
chr2:a	154600000	154700000	1	0	A
chr2:a	154700000	154800000	1	0	A
chr2:a	154800000	154900000	1	0	A
chr2:a	154900000	155000000	1	0	A
chr2:a	155000000	155100000	1	0	A
chr2:a	155100000	155200000	1	0	A
chr2:a	155200000	155300000	1	0	A
chr2:a	155300000	155400000	1	0	A
chr2:a	155400000	155500000	1	0	A
chr2:a	155500000	155600000	1	0	A
chr2:a	155600000	155700000	1	0	A
chr2:a	155700000	155800000	1	0	A
chr2:a	155800000	155900000	1	0	A
chr2:a	155900000	156000000	1	0	A
chr2:a	156000000	156100000	1	0	A
chr2:a	156100000	156200000	1	0	A
chr2:a	156200000	156300000	1	0	A
chr2:a	156300000	156400000	1	0	A
chr2:a	156400000	156500000	1	0	A
chr2:a	156500000	156600000	1	0	A
chr2:a	156600000	156700000	1	0	A
chr2:a	156700000	156800000	1	0	A
chr2:a	156800000	156900000	1	0	A
chr2:a	156900000	157000000	1	0	A
chr2:a	157000000	157100000	1	0	A
chr2:a	157100000	157200000	1	0	A
chr2:a	157200000	157300000	1	0	A
chr2:a	157300000	157400000	1	0	A
chr2:a	157400000	157500000	1	0	A
chr2:a	157500000	157600000	1	0	A
chr2:a	157600000	157700000	1	0	A
chr2:a	157700000	157800000	1	0	A
chr2:a	157800000	157900000	1	0	A
chr2:a	157900000	158000000	1	0	A
chr2:a	158000000	158100000	1	0	A
chr2:a	158100000	158200000	1	0	A
chr2:a	158200000	158300000	1	0	A
chr2:a	158300000	158400000	1	0	A
chr2:a	158400000	158500000	1	0	A
chr2:a	158500000	158600000	1	0	A
chr2:a	158600000	158700000	1	0	A
chr2:a	158700000	158800000	1	0	A
chr2:a	158800000	158900000	1	0	A
chr2:a	158900000	159000000	1	0	A
chr2:a	159000000	159100000	1	0	A
chr2:a	159100000	159200000	1	0	A
chr2:a	159200000	159300000	1	0	A
chr2:a	159300000	159400000	1	0	A
chr2:a	159400000	159500000	0	1	B
chr2:a	159500000	159600000	0	1	B
chr2:a	159600000	159700000	0	1	B
chr2:a	159700000	159800000	0	1	B
chr2:a	159800000	159900000	0	1	B
chr2:a	159900000	160000000	0	1	B
chr2:a	160000000	160100000	1	0	A
chr2:a	160100000	160200000	1	0	A
chr2:a	160200000	160300000	1	0	A
chr2:a	160300000	160400000	1	0	A
chr2:a	160400000	160500000	1	0	A
chr2:a	160500000	160600000	1	0	A
chr2:a	160600000	160700000	1	0	A
chr2:a	160700000	160800000	1	0	A
chr2:a	160800000	160900000	1	0	A
chr2:a	160900000	161000000	1	0	A
chr2:a	161000000	161100000	1	0	A
chr2:a	161100000	161200000	0	1	B
chr2:a	161200000	161300000	0	1	B
chr2:a	161300000	161400000	0	1	B
chr2:a	161400000	161500000	0	1	B
chr2:a	161500000	161600000	0	1	B
chr2:a	161600000	161700000	0	1	B
chr2:a	161700000	161800000	0	1	B
chr2:a	161800000	161900000	0	1	B
chr2:a	161900000	162000000	0	1	B
chr2:a	162000000	162100000	0	1	B
chr2:a	162100000	162200000	0	1	B
chr2:a	162200000	162300000	0	1	B
chr2:a	162300000	162400000	0	1	B
chr2:a	162400000	162500000	0	1	B
chr2:a	162500000	162600000	0	1	B
chr2:a	162600000	162700000	0	1	B
chr2:a	162700000	162800000	1	0	A
chr2:a	162800000	162900000	1	0	A
chr2:a	162900000	163000000	1	0	A
chr2:a	163000000	163100000	1	0	A
chr2:a	163100000	163200000	1	0	A
chr2:a	163200000	163300000	1	0	A
chr2:a	163300000	163400000	1	0	A
chr2:a	163400000	163500000	1	0	A
chr2:a	163500000	163600000	1	0	A
chr2:a	163600000	163700000	1	0	A
chr2:a	163700000	163800000	1	0	A
chr2:a	163800000	163900000	1	0	A
chr2:a	163900000	164000000	1	0	A
chr2:a	164000000	164100000	1	0	A
chr2:a	164100000	164200000	1	0	A
chr2:a	164200000	164300000	1	0	A
chr2:a	164300000	164400000	1	0	A
chr2:a	164400000	164500000	1	0	A
chr2:a	164500000	164600000	1	0	A
chr2:a	164600000	164700000	1	0	A
chr2:a	164700000	164800000	1	0	A
chr2:a	164800000	164900000	1	0	A
chr2:a	164900000	165000000	1	0	A
chr2:a	165000000	165100000	1	0	A
chr2:a	165100000	165200000	1	0	A
chr2:a	165200000	165300000	1	0	A
chr2:a	165300000	165400000	1	0	A
chr2:a	165400000	165500000	1	0	A
chr2:a	165500000	165600000	1	0	A
chr2:a	165600000	165700000	1	0	A
chr2:a	165700000	165800000	1	0	A
chr2:a	165800000	165900000	1	0	A
chr2:a	165900000	166000000	1	0	A
chr2:a	166000000	166100000	1	0	A
chr2:a	166100000	166200000	1	0	A
chr2:a	166200000	166300000	1	0	A
chr2:a	166300000	166400000	1	0	A
chr2:a	166400000	166500000	1	0	A
chr2:a	166500000	166600000	1	0	A
chr2:a	166600000	166700000	1	0	A
chr2:a	166700000	166800000	1	0	A
chr2:a	166800000	166900000	1	0	A
chr2:a	166900000	167000000	1	0	A
chr2:a	167000000	167100000	1	0	A
chr2:a	167100000	167200000	1	0	A
chr2:a	167200000	167300000	1	0	A
chr2:a	167300000	167400000	1	0	A
chr2:a	167400000	167500000	1	0	A
chr2:a	167500000	167600000	1	0	A
chr2:a	167600000	167700000	1	0	A
chr2:a	167700000	167800000	1	0	A
chr2:a	167800000	167900000	1	0	A
chr2:a	167900000	168000000	1	0	A
chr2:a	168000000	168100000	1	0	A
chr2:a	168100000	168200000	1	0	A
chr2:a	168200000	168300000	1	0	A
chr2:a	168300000	168400000	1	0	A
chr2:a	168400000	168500000	1	0	A
chr2:a	168500000	168600000	1	0	A
chr2:a	168600000	168700000	1	0	A
chr2:a	168700000	168800000	1	0	A
chr2:a	168800000	168900000	1	0	A
chr2:a	168900000	169000000	0	1	B
chr2:a	169000000	169100000	0	1	B
chr2:a	169100000	169200000	0	1	B
chr2:a	169200000	169300000	0	1	B
chr2:a	169300000	169400000	0	1	B
chr2:a	169400000	169500000	0	1	B
chr2:a	169500000	169600000	0	1	B
chr2:a	169600000	169700000	0	1	B
chr2:a	169700000	169800000	0	1	B
chr2:a	169800000	169900000	0	1	B
chr2:a	169900000	170000000	0	1	B
chr2:a	170000000	170100000	1	0	A
chr2:a	170100000	170200000	1	0	A
chr2:a	170200000	170300000	1	0	A
chr2:a	170300000	170400000	1	0	A
chr2:a	170400000	170500000	1	0	A
chr2:a	170500000	170600000	0	1	B
chr2:a	170600000	170700000	0	1	B
chr2:a	170700000	170800000	0	1	B
chr2:a	170800000	170900000	0	1	B
chr2:a	170900000	171000000	0	1	B
chr2:a	171000000	171100000	0	1	B
chr2:a	171100000	171200000	0	1	B
chr2:a	171200000	171300000	0	1	B
chr2:a	171300000	171400000	0	1	B
chr2:a	171400000	171500000	0	1	B
chr2:a	171500000	171600000	0	1	B
chr2:a	171600000	171700000	0	1	B
chr2:a	171700000	171800000	0	1	B
chr2:a	171800000	171900000	0	1	B
chr2:a	171900000	172000000	0	1	B
chr2:a	172000000	172100000	0	1	B
chr2:a	172100000	172200000	0	1	B
chr2:a	172200000	172300000	1	0	A
chr2:a	172300000	172400000	1	0	A
chr2:a	172400000	172500000	1	0	A
chr2:a	172500000	172600000	1	0	A
chr2:a	172600000	172700000	1	0	A
chr2:a	172700000	172800000	1	0	A
chr2:a	172800000	172900000	1	0	A
chr2:a	172900000	173000000	1	0	A
chr2:a	173000000	173100000	1	0	A
chr2:a	173100000	173200000	1	0	A
chr2:a	173200000	173300000	1	0	A
chr2:a	173300000	173400000	1	0	A
chr2:a	173400000	173500000	1	0	A
chr2:a	173500000	173600000	1	0	A
chr2:a	173600000	173700000	1	0	A
chr2:a	173700000	173800000	1	0	A
chr2:a	173800000	173900000	1	0	A
chr2:a	173900000	174000000	1	0	A
chr2:a	174000000	174100000	1	0	A
chr2:a	174100000	174200000	1	0	A
chr2:a	174200000	174300000	1	0	A
chr2:a	174300000	174400000	1	0	A
chr2:a	174400000	174500000	1	0	A
chr2:a	174500000	174600000	1	0	A
chr2:a	174600000	174700000	1	0	A
chr2:a	174700000	174800000	1	0	A
chr2:a	174800000	174900000	1	0	A
chr2:a	174900000	175000000	1	0	A
chr2:a	175000000	175100000	0	1	B
chr2:a	175100000	175200000	1	0	A
chr2:a	175200000	175300000	1	0	A
chr2:a	175300000	175400000	1	0	A
chr2:a	175400000	175500000	0.5	0.5	u
chr2:a	175500000	175600000	0.5	0.5	u
chr2:a	175600000	175700000	0.5	0.5	u
chr2:a	175700000	175800000	0.5	0.5	u
chr2:a	175800000	175900000	0.5	0.5	u
chr2:a	175900000	176000000	0.5	0.5	u
chr2:a	176000000	176100000	0.5	0.5	u
chr2:a	176100000	176200000	0.5	0.5	u
chr2:a	176200000	176300000	0.5	0.5	u
chr2:a	176300000	176400000	0.5	0.5	u
chr2:a	176400000	176500000	0.5	0.5	u
chr2:a	176500000	176600000	1	0	A
chr2:a	176600000	176700000	1	0	A
chr2:a	176700000	176800000	1	0	A
chr2:a	176800000	176900000	1	0	A
chr2:a	176900000	177000000	1	0	A
chr2:a	177000000	177100000	0	1	B
chr2:a	177100000	177200000	0	1	B
chr2:a	177200000	177300000	0	1	B
chr2:a	177300000	177400000	0	1	B
chr2:a	177400000	177500000	0	1	B
chr2:a	177500000	177600000	0	1	B
chr2:a	177600000	177700000	0	1	B
chr2:a	177700000	177800000	0	1	B
chr2:a	177800000	177900000	1	0	A
chr2:a	177900000	178000000	1	0	A
chr2:a	178000000	178100000	1	0	A
chr2:a	178100000	178200000	1	0	A
chr2:a	178200000	178300000	0	1	B
chr2:a	178300000	178400000	1	0	A
chr2:a	178400000	178500000	1	0	A
chr2:a	178500000	178600000	0	1	B
chr2:a	178600000	178700000	0	1	B
chr2:a	178700000	178800000	0	1	B
chr2:a	178800000	178900000	0	1	B
chr2:a	178900000	179000000	0	1	B
chr2:a	179000000	179100000	0	1	B
chr2:a	179100000	179200000	0	1	B
chr2:a	179200000	179300000	0	1	B
chr2:a	179300000	179400000	0	1	B
chr2:a	179400000	179500000	0	1	B
chr2:a	179500000	179600000	0	1	B
chr2:a	179600000	179700000	1	0	A
chr2:a	179700000	179800000	1	0	A
chr2:a	179800000	179900000	1	0	A
chr2:a	179900000	180000000	1	0	A
chr2:a	180000000	180100000	1	0	A
chr2:a	180100000	180200000	1	0	A
chr2:a	180200000	180300000	1	0	A
chr2:a	180300000	180400000	1	0	A
chr2:a	180400000	180500000	1	0	A
chr2:a	180500000	180600000	1	0	A
chr2:a	180600000	180700000	1	0	A
chr2:a	180700000	180800000	1	0	A
chr2:a	180800000	180900000	1	0	A
chr2:a	180900000	181000000	1	0	A
chr2:a	181000000	181100000	1	0	A
chr2:a	181100000	181200000	1	0	A
chr2:a	181200000	181300000	1	0	A
chr2:a	181300000	181400000	1	0	A
chr2:a	181400000	181500000	1	0	A
chr2:a	181500000	181600000	1	0	A
